target_x,target_y,l_rel_x,l_rel_y,r_rel_x,r_rel_y,pitch,yaw,roll,eye_aspect_ratio
0.5,0.05,-0.5532608496956378,-0.09570399377667105,0.45312259478671896,-0.09084666272768584,5.541952677646066,-9.826641281865642,-1.6145389694290737,0.3797175142339715
0.5,0.05,-0.5382051360222757,-0.12166397365933966,0.46475775548402815,-0.09511367774164904,6.936487920855967,-10.40368807221801,-1.414114759464517,0.38021942475475434
0.5,0.05,-0.5289080994973642,-0.12097403550833805,0.4718856555654164,-0.08700733336447289,5.911429295556815,-10.804208892741718,-1.0174028515313163,0.37977902617048664
0.5,0.05,-0.5324347143370038,-0.11380655164659141,0.46003534675573876,-0.08645589184964418,5.719394499892729,-11.071588966270774,-1.3785624220892345,0.37941411545550596
0.5,0.05,-0.5211656713334186,-0.10355319211735421,0.4652044739930784,-0.1008230956610858,4.985855782402325,-11.378846340716423,-0.9510827206941069,0.37644305811966927
0.5,0.05,-0.5400655017521127,-0.11297768278662942,0.46075143222648646,-0.11135723158499732,6.291508706517163,-10.262630982405078,0.010986163035915455,0.37476715390287685
0.5,0.05,-0.5287819542962686,-0.1024551510030849,0.46712450291464824,-0.11639749663945582,6.55815467872722,-9.591560696844665,0.06761457251549957,0.38200352503445756
0.5,0.05,-0.5287614519883128,-0.0959976229386421,0.4871756598751151,-0.12076817967804858,5.970769807724906,-7.374688786122649,1.592324786906327,0.3706060743056638
0.95,0.05,-0.629564546193577,-0.08700402772189422,0.4146823259979694,-0.08549762928475368,5.0733825176205585,6.038994491576595,-0.12214133029182059,0.3925275688046323
0.95,0.05,-0.6098699413609601,-0.1104690923809125,0.4331145003635793,-0.08968537775792164,6.041030362943133,5.439579477275165,0.49390604701749063,0.38157378772618034
0.95,0.05,-0.6076580235800382,-0.10548244869934553,0.42382399355336936,-0.07940864848328838,4.560990096088489,5.650637949460978,1.3110590506580138,0.37503359396111646
0.95,0.05,-0.5980231134470093,-0.10743572132469316,0.430857287716507,-0.09622553521954098,4.275622527758884,5.940539988167724,1.4879115018994837,0.3788839851282557
0.95,0.05,-0.5981119630637316,-0.10350782657856612,0.43195489863966763,-0.09754033146233831,4.859440683848533,6.576783715377641,1.6436618576883517,0.38285152825355573
0.95,0.05,-0.6209462274713622,-0.08240441064668816,0.424724158559938,-0.09178795553250135,5.653754253748701,5.4746408243217095,0.3274011470189487,0.3708797653571436
0.95,0.05,-0.6192138947227531,-0.09325527655796981,0.42435198061052287,-0.09490091218176534,5.607430184130465,5.772453752075174,1.492746603250808,0.3655741581995536
0.95,0.05,-0.616768862154532,-0.07641410336565532,0.43416687247686864,-0.100409241457155,6.14313685487673,6.4564063200251915,1.866736645050764,0.3770298762397085
0.95,0.05,-0.6151893260978653,-0.07169817308397942,0.4372171408377381,-0.10697111274086966,5.952143112840332,7.225496477698216,2.1478176909904123,0.3770298762397085
0.95,0.05,-0.5994242323934479,-0.07870562627265705,0.44171383637333494,-0.10472007675199843,5.784600590957041,8.203664676628275,2.5554352823659676,0.3925205701222653
0.95,0.05,-0.5853146628425903,-0.08781868977180066,0.45077159871876804,-0.10928518925807151,4.920607814824848,9.287805360903665,2.8133538488070076,0.390671473448405
0.95,0.05,-0.6165716228993559,-0.0834399749957245,0.4416957531926964,-0.0968983467558093,5.579785004994733,10.19477916835172,2.833070348290643,0.3782167215842628
0.95,0.05,-0.605453588906205,-0.07616064958656356,0.4494307069250053,-0.09400127422649715,5.345694445087759,11.372814130986972,2.874045000648692,0.3782167215842628
0.95,0.05,-0.6170129690114228,-0.10599575183368116,0.4548683019397689,-0.09349085786485034,5.0069858252224435,12.317500999515389,2.98693734013023,0.37184573376426816
0.95,0.05,-0.6118498723132788,-0.09014021227309593,0.45038587833610166,-0.10103116985424339,5.39653457857122,13.267706827399973,3.161466681826353,0.3834921379522722
0.95,0.05,-0.5940938087759099,-0.0769438465863921,0.4459521802865508,-0.081303898033608,3.4272285168321446,14.338635132128271,3.602808028773523,0.3769580072590697
0.95,0.05,-0.59627819489072,-0.11966971415391467,0.46482257740976873,-0.06955505280594255,3.8222899703383746,15.626157717770086,3.4836439781764845,0.40535368542306777
0.95,0.05,-0.5923500827212493,-0.11267623222691997,0.46426308758462276,-0.0737076706496995,4.585903162616177,16.70523666044202,3.6521832055742407,0.3964059980116031
0.95,0.05,-0.57450878551199,-0.08025391256627108,0.47385926629634395,-0.07304885688090902,4.282889360151415,17.899706749630404,3.419705092320284,0.38520480409333946
0.95,0.05,-0.5816737443974775,-0.08261379127722801,0.4610915563686483,-0.07087555458039368,4.850092984479062,18.947416482730773,3.7130199261232124,0.3886399315140454
0.95,0.05,-0.5812142729852363,-0.10193422802231696,0.45795609469903215,-0.0732555219294358,4.92675440613462,19.906013266791113,3.166664530982843,0.3987324607062034
0.95,0.05,-0.569771386867073,-0.1171469712211768,0.4630492856785637,-0.0721614683181356,5.1747275492402025,20.793097601031402,3.3594660798764124,0.3844299696924308
0.95,0.05,-0.5984494017376784,-0.0882427078164016,0.46924278218842147,-0.07178948207024823,6.636202209389751,21.49738748444532,3.4468064251613137,0.3752111140964043
0.95,0.05,-0.5840334077947605,-0.10673990120972084,0.47300214418173386,-0.08326192959798662,6.930948393970681,22.175367513911883,3.6134380821766987,0.38890577805781
0.95,0.05,-0.5664112842651233,-0.09179781699439424,0.45790704025457907,-0.09910648478630604,6.959364292810449,22.92589523996893,3.8594875773083914,0.41050042619241756
0.95,0.05,-0.5843765308060662,-0.11091133571264333,0.4553039968209483,-0.07320812331374313,6.607771579616809,23.545878134461205,3.2993831568785392,0.39343522675814235
0.95,0.05,-0.5745114280845127,-0.10756161891588756,0.46395984660134226,-0.07589292968686524,7.356008238080932,23.832002219865803,3.380965284992952,0.3835823551341333
0.95,0.05,-0.5808784677666053,-0.1143245626929296,0.4593679620884301,-0.07372591927734158,9.3479607250365,24.062954270823674,3.5821765076380734,0.38046959860902413
0.95,0.05,-0.5303048562372434,-0.07961707898869677,0.48145244468199716,-0.07346625382601397,7.3940439770539115,24.46626632149705,3.0941610251588063,0.3768689164979353
0.95,0.05,-0.5581525501961689,-0.09500057696745903,0.47402897251195997,-0.06608017801266708,7.5446813454044275,24.678970889002407,2.7244509217622386,0.37013086887858193
0.95,0.05,-0.5506163587421999,-0.07641204270157836,0.4940167467149604,-0.06720859550567591,8.499069127440151,24.751398766036147,3.2253437445758992,0.3629237262235854
0.95,0.05,-0.5554154624416119,-0.09159163049193793,0.46615088988615583,-0.07378169388560793,8.809052508049632,24.81944706646766,3.2115106924253713,0.3583559438158806
0.95,0.05,-0.5838379542563734,-0.07200163481572232,0.4732825498365669,-0.051419793539232955,9.245469595036866,24.620399648364966,3.3490994613114573,0.361600311105974
0.95,0.05,-0.5763153921124518,-0.08816230441441494,0.46702392348169053,-0.048432053743906904,8.554232597562844,24.480825484240228,3.2970176268735605,0.36056501481671993
0.95,0.05,-0.5734450567990103,-0.07555142037694619,0.451314457041876,-0.059736314357762645,9.362436628793517,23.92003814373198,3.078157340259344,0.36308027155061307
0.95,0.05,-0.5845911510777022,-0.06538890993559707,0.4533917378572639,-0.05741680985455337,9.526712763251766,23.32470905446049,2.624785970822395,0.3451371502511413
0.95,0.05,-0.6105450419035686,-0.05284735438165148,0.4456031376296562,-0.04792251488184117,10.55899529393372,22.40973028217722,2.138666284246886,0.34545695226980855
0.95,0.05,-0.6103092049861825,-0.048679721197601,0.4449893201552053,-0.05630519175595704,10.81020696307445,21.542633695924977,2.4410462438323277,0.3487597422770079
0.95,0.05,-0.6125983613989262,-0.0513745999471419,0.45586759990585296,-0.0516410141645027,11.571161150456106,19.913222908830512,1.2700852656026274,0.35153763749203853
0.95,0.05,-0.6045311668279112,-0.05677460339662668,0.4329049276287886,-0.07312004795688581,11.881905786290133,18.39563741541958,1.019150539574463,0.33940352688178466
0.95,0.05,-0.6212116662963653,-0.08693776734261689,0.4152826555306339,-0.06480473822453076,12.436746215433686,15.468884195020332,-0.999491880243202,0.34882100937022636
0.95,0.05,-0.6282660956344316,-0.08312256318054181,0.4207863648827919,-0.0548660055880413,12.164193985071535,12.823778292323496,-1.0599655006922415,0.34936089734303033
0.95,0.05,-0.6308301143828887,-0.07159879580346187,0.42180826727172566,-0.08427080123626246,10.416902634487116,9.692107772042156,-1.9514425229875716,0.3421126624165439
0.95,0.05,-0.6129959208516466,-0.0895120433392443,0.4083510831439812,-0.06105763291769453,11.490197907613691,6.900129433943228,-2.183608364331997,0.3517760308105149
0.95,0.05,-0.6405776490767994,-0.10471325518842325,0.42712286691305235,-0.06119959267177484,11.395454463359187,4.296153075539943,-2.2327876385347682,0.33876124245538114
0.95,0.05,-0.6504130067463906,-0.08322730303935326,0.4150799787255569,-0.06259020985771556,12.03483627603947,1.8032989045741834,-2.614088229286687,0.3484927612537241
0.95,0.05,-0.6180439778533393,-0.09932154387702334,0.3871133855023933,-0.053712179478699947,10.210137249990197,-0.7057324351966783,-3.0243659825605813,0.3508625379087019
0.95,0.05,-0.6183632631814376,-0.070685143803799,0.38861854748859365,-0.06909649326310503,10.218270759180257,-3.079262102981068,-3.3738813533888736,0.3357736809652294
0.95,0.05,-0.640672883105816,-0.08742482096327493,0.3999524717087847,-0.0739649526380578,10.091798121941025,-5.418788328323329,-3.4408816559061095,0.3708807814097521
0.95,0.05,-0.638425236816716,-0.09325079912423638,0.38364019293528917,-0.0652992843291548,10.451814725540089,-7.511472779101887,-3.2618833969541474,0.3631111184364545
0.95,0.05,-0.6170125394436432,-0.0779417196839007,0.35294622392903585,-0.049063371177307344,9.966048299869612,-9.641371074024079,-3.7486524934817567,0.34783100079191065
0.95,0.05,-0.6289991919014996,-0.07347426624258081,0.368295550747813,-0.060490546514909226,9.323250475943269,-11.62282186116184,-3.6602109005749206,0.3434293760163242
0.95,0.05,-0.6199015332008834,-0.06638395719385454,0.36888892187486955,-0.06952692228121558,9.89720111770768,-13.239130605874628,-3.3916107280838483,0.35381786180754127
0.95,0.05,-0.6175707899831584,-0.08556675271118946,0.3531161512798228,-0.07576653863765923,9.758644422910209,-14.90337745254193,-3.507134572515241,0.35085106534716476
0.95,0.05,-0.6196974689352791,-0.09404620643510217,0.33402035906518296,-0.0724559832341402,8.684273831872304,-16.4051537638882,-3.211483601104566,0.3620660229705954
0.95,0.05,-0.6094567714707909,-0.09567109580724942,0.3423774001437992,-0.07182778712196325,8.62469936037084,-17.776280942509153,-3.5480058242077157,0.3586130403332039
0.95,0.05,-0.6164251169381165,-0.08848052883613582,0.32755221580386684,-0.07496004619744627,8.118672169247219,-19.158190683214908,-3.1565911475552193,0.36129347102132425
0.95,0.05,-0.6235531500359108,-0.08188664870463032,0.3254452379100695,-0.06946900833062661,8.871462251879876,-20.385609502776177,-3.2593488486932363,0.35571547072656395
0.95,0.05,-0.6248077779714524,-0.11093099374431081,0.3270870432593254,-0.07021449044903946,7.7117379221606654,-21.448330517491815,-3.4782772329923657,0.3478402724915375
0.95,0.05,-0.6197830562400574,-0.11169347921020618,0.3377311347080249,-0.06542314725061685,8.085508751107767,-22.387224975305422,-3.618250951113665,0.36176643659859564
0.95,0.05,-0.6107188987384327,-0.1018179387519586,0.32801818626129314,-0.0909583586195827,6.921805779133422,-23.321354955532804,-3.656696688808334,0.35075295869802325
0.95,0.05,-0.6330052161217017,-0.09764725044841377,0.3415062657842697,-0.09656469188291814,5.822466758827829,-24.09378256025108,-3.113273376593754,0.36340731300296647
0.95,0.05,-0.6192091662504204,-0.11250879213855391,0.33903702976910066,-0.0827933139919544,6.6659618699851535,-24.816081556511634,-3.640328273954363,0.3637458508235854
0.95,0.05,-0.6246828706030022,-0.10816394128517137,0.3383125028828596,-0.09042637380129569,6.984022742826937,-25.429119038489276,-3.5774697620956166,0.3622351258002878
0.95,0.05,-0.62350589992171,-0.11656043520350352,0.3570625508634437,-0.11284228451540368,4.546951629627699,-25.948420710874228,-2.986380621336734,0.3615341397044737
0.95,0.05,-0.6296577019599078,-0.11563760503134429,0.3661625343142432,-0.1076703140787239,4.636092098747952,-26.44622514320761,-2.367304332814024,0.3506903734113034
0.95,0.05,-0.6274373550563868,-0.11554256004956338,0.3827175847092812,-0.12634932175177455,4.830479271784924,-26.72485809300401,-3.002403800025892,0.3691888780506676
0.95,0.05,-0.6421589688506981,-0.12059458398744113,0.3916187284394995,-0.1270212457230052,4.45849912361993,-27.012271949206003,-2.6404547293130745,0.361764404796046
0.95,0.05,-0.6483611786338221,-0.1175027205977393,0.38683882218171867,-0.11340698175949243,3.670599864055447,-26.99287344323465,-2.271787786874955,0.37192688864722223
0.95,0.05,-0.6662712117071231,-0.1182462090155449,0.3828448719958788,-0.10391282355664061,2.719323182059213,-26.87907778925197,-2.3493839837009856,0.3626984343488783
0.95,0.05,-0.6285120696478037,-0.12663335971507717,0.39027386220850524,-0.09213855648822573,3.2113691906321264,-26.71122980875293,-1.919668412471765,0.3580549755645871
0.95,0.05,-0.6452844021750198,-0.12678909638922264,0.39120135054145183,-0.09767086499617987,3.0396195327284943,-26.461413694917052,-1.844323472670387,0.3577687090857083
0.95,0.05,-0.6225415729059197,-0.11267283118191344,0.40676016663507886,-0.10970963354404273,3.5653524820785663,-26.233067469274083,-1.7843567220405805,0.3666081849694668
0.95,0.05,-0.6386531640030711,-0.0988071049022448,0.40672837664794387,-0.09810631966473618,3.2654651045301364,-25.967109294289468,-1.3914696630485623,0.35500694491581203
0.95,0.05,-0.6024917751726055,-0.09653939422022458,0.41149945427335843,-0.07310580345589367,3.641649881540161,-25.306710029207586,-1.3745447511242637,0.36147070484160604
0.95,0.05,-0.6098196515327549,-0.09093661667616769,0.41795200068829624,-0.07416953222975255,3.147541231344462,-24.781020370433556,-1.2482106507657549,0.3671123002198524
0.95,0.05,-0.6188637478217214,-0.07275159966581958,0.44452076091647835,-0.1360581407760457,3.6704775345949656,-21.68309635447859,0.972495537254289,0.3706260527729891
0.95,0.05,-0.6274191037517415,-0.09432952818978818,0.4362514483811103,-0.11702825167446987,2.9249636405023978,-20.202320495860057,-0.03241813652968784,0.3741583939256173
0.95,0.05,-0.5730403023369248,-0.11824014847185815,0.43913466111977467,-0.10687243697695047,4.168376638616394,-15.88273968085037,2.7031381127854344,0.3858434650129604
0.95,0.05,-0.5687548871066184,-0.10452119517421987,0.44900229669446706,-0.1162818076486499,4.040685810245492,-12.05327417375122,2.692728125582893,0.3842604287696786
0.95,0.05,-0.6123285203974425,-0.07125502806712095,0.4470949835780094,-0.12518266437895062,4.8947003970632466,-8.826701752737133,2.52893315815254,0.36305780679680233
0.95,0.05,-0.6043810891890304,-0.08098893830885182,0.44308952174035554,-0.12886173213534416,5.243532189870905,-5.949788785901034,2.5659979726585913,0.3745025334194002
0.95,0.05,-0.577927623849892,-0.08523712643635292,0.46155960879686675,-0.12956271925647447,3.3900675835267577,-2.9822001968200063,2.5163792608215485,0.37042995807259227
0.95,0.05,-0.5772996365543857,-0.09645453182959271,0.45861373922591486,-0.1424133756763206,3.304621326979799,-0.21972850356657592,2.8648861158498145,0.3696284984913828
0.95,0.05,-0.5781364164650744,-0.11723065187187437,0.432230322496015,-0.10679574987379208,1.82725810036834,2.368584690119444,2.4599486168320395,0.391209793054934
0.95,0.05,-0.5596713111277039,-0.11489138717683438,0.4354431601262941,-0.10934328889317776,2.598877717324683,4.817867347901116,2.851314122025929,0.38185245384787436
0.95,0.05,-0.6031193480516541,-0.09347255706370075,0.43541190149627185,-0.10003544383106647,2.559570298599567,7.068992976788464,2.9061648227354415,0.3871393366943925
0.95,0.05,-0.5771899325877422,-0.10270904560468216,0.42186050089434984,-0.0967772246040177,2.6730496990439576,9.184042107961615,2.8315149096066246,0.3872357312822946
0.95,0.05,-0.5603969253451692,-0.10096054167370572,0.46443857460806615,-0.10213107670734789,2.8582425503549302,11.076389575734348,2.9110256902069787,0.3928652076862263
0.95,0.05,-0.5869476667303724,-0.10142430507695842,0.4600809851162489,-0.10446390933558157,2.9330706820940975,12.835255728827711,2.758362335111147,0.3920571052767923
0.95,0.05,-0.537613935206568,-0.0881380135921049,0.4675430247632485,-0.10694285224861973,2.8425842506725303,14.61638190627799,2.7038057785967577,0.38257002023845865
0.95,0.05,-0.5722213900539245,-0.1110652898442181,0.47523418676692525,-0.10388519685456327,2.249860968996188,16.24040430946355,2.1824415644206323,0.39044347042281324
0.95,0.05,-0.5600831295124473,-0.10513138482200188,0.4846011696772892,-0.06477365797845851,3.4803124191304846,17.66752917589353,2.6452677929130815,0.41566720494740184
0.95,0.05,-0.5599936630276794,-0.11031008218022388,0.48683506313323643,-0.08126525839958172,3.4343202589764132,19.051980732231694,2.7055806867357086,0.40779885092089363
0.95,0.05,-0.5481169962502198,-0.10503951407357887,0.48210266455908257,-0.07650663827320621,3.782917733585691,20.317703888059903,2.4848463725196255,0.41243034812043
0.95,0.05,-0.5302627986250712,-0.10550856286074993,0.47987797846802177,-0.09235164005744656,3.3407012999997505,21.517606666867685,2.3525335367562072,0.40126857966546575
0.95,0.05,-0.5569134338833241,-0.11122264303848514,0.4809825208015757,-0.07073205674065874,4.768345103098113,22.58699607592746,2.8040971747343693,0.4007959655275641
0.95,0.05,-0.5597245403027187,-0.10948231749599484,0.471398997437355,-0.07604286679819348,5.054380100757243,23.437457563154084,2.858880485567949,0.3981833302804576
0.95,0.05,-0.5923342247025539,-0.14647279386117892,0.474913459979951,-0.08937237966730227,5.6689315111266865,24.111434469656206,1.9340204284777456,0.40698993101122194
0.95,0.05,-0.5746181987386747,-0.13306244297276001,0.4775665926748058,-0.06735125654035198,5.866303723171029,24.620253712845873,2.12170943191275,0.39865647974599505
0.95,0.05,-0.5553787984267629,-0.1520896346262278,0.47594785499117065,-0.06727848758699491,5.64247188617415,25.346395612634588,2.059610896874736,0.4348177408028267
0.95,0.05,-0.5371143153551154,-0.1539372763407896,0.4833365920317304,-0.07458945771677686,6.192293019780976,26.079751960390833,2.353037177681243,0.42120315532974717
0.95,0.05,-0.5247655220525541,-0.11649446257874545,0.49560446925655594,-0.10059068549623185,7.053621950494119,26.82358757067101,2.4675437439346575,0.4214353320566052
0.95,0.05,-0.534552047485969,-0.12307001639836478,0.4940065359758539,-0.07924493978549255,7.047050954179127,27.32824278750552,2.3654378164194036,0.40910128960778097
0.95,0.05,-0.5416291328292819,-0.09870529000196168,0.4985278924208052,-0.10052914969798016,7.155940883098822,27.71243711552323,2.098113448907415,0.3963528696317722
0.95,0.05,-0.5417389242583677,-0.09518210872636565,0.49524479220124085,-0.09034185085135144,7.371210816319376,28.070300238082737,2.1138575242527406,0.4041860934378874
0.95,0.05,-0.5789182709094718,-0.10702016263569139,0.4692572463574645,-0.06594689902570253,8.190709860729697,28.27332598572371,2.1622775470673217,0.383253084602609
0.95,0.05,-0.588467893070672,-0.11825104698661996,0.4782840323233272,-0.07221449382433986,7.8002689592667025,28.43069687538727,2.2631150909862314,0.39001280217267814
0.95,0.05,-0.5867218083091299,-0.11181079523929789,0.4745983315391753,-0.06892964140194874,7.427724927662098,28.50822719430068,1.9669592998862317,0.38509125470992844
0.95,0.05,-0.581381891971694,-0.11091756881815677,0.4722319171439574,-0.06983101839819147,7.427724927662098,28.57800448132275,1.9669592998862317,0.38960775613831056
0.95,0.05,-0.5509861679837279,-0.09279488318822038,0.46999488415985063,-0.07726345353859199,8.08390702157655,28.468815688991892,2.435630796665516,0.37527932175350853
0.95,0.05,-0.5623090055817145,-0.09885910068913904,0.47512104071814915,-0.06833915119390749,8.088641248622253,28.366508926696547,2.6832103626638166,0.38863516029189715
0.95,0.05,-0.5759803590158646,-0.06159055656537755,0.4721354988417905,-0.03718243093104214,7.3919557691677085,28.090738384644972,2.598057427007118,0.3775745091209769
0.95,0.05,-0.5653318628745398,-0.07785487115363705,0.47216568647434015,-0.039559336021198,7.771180668745274,27.74990975827511,2.5361636036545234,0.3712314746886245
0.95,0.05,-0.6010651085591416,-0.05601484382062018,0.47416508003703106,-0.05634187767213947,8.061829351593644,27.338791249378378,3.1796423815137675,0.3648533674901676
0.95,0.05,-0.5862697390209024,-0.0532635308846642,0.46774372932946995,-0.0519004692637145,8.47248376272114,26.790283379897886,3.1850414177187156,0.34875286405606304
0.95,0.05,-0.5923193442723792,-0.07120936303381672,0.4594931122377848,-0.04481877017363872,9.20337633559194,26.064389781422847,3.348587583907852,0.37321616629324833
0.95,0.05,-0.591917947162371,-0.05950063037357929,0.4636011926573656,-0.040435404797630116,8.69095948644366,25.43797400619828,3.1051386913245107,0.37278147580479304
0.95,0.05,-0.6039660265592187,-0.033194656325573633,0.4335149242663285,-0.0783923379442765,9.454835241160026,24.368508812177843,3.2324895786223675,0.3557951550237356
0.95,0.05,-0.6018567598206306,-0.04041567199693571,0.4456362032067313,-0.06657843036888622,9.982928306677053,23.402034869231812,3.579369159839448,0.3619608782044673
0.95,0.05,-0.6256156202173656,-0.06326316054909735,0.4325167854134325,-0.07123318820195074,11.149070598466096,21.192966380496465,1.4021611198925883,0.35081301788520386
0.95,0.05,-0.6137534478199355,-0.048729349271638994,0.4313894807562177,-0.07928978502066346,11.034300083139811,19.396227228167763,1.592972061022416,0.35420493359221583
0.95,0.05,-0.619041022972152,-0.09504581963823165,0.43403129738180823,-0.058548681929611594,10.498433131748499,16.75595885193363,0.6181865230281375,0.36537770496673094
0.95,0.05,-0.5958139992173177,-0.06434236373906221,0.44311795570929435,-0.057685155806458596,10.575995476520035,14.913876405866672,1.238954124512936,0.35061784770535237
0.95,0.05,-0.617754772021054,-0.0635760828207242,0.41738004425326486,-0.06765885142662623,9.308164442929524,11.842825526127594,-0.5327553349788471,0.36660623563577727
0.95,0.05,-0.6425667509064938,-0.08845770480480952,0.41765163045238174,-0.06561001720075356,10.016611242381458,9.322753414724264,-0.26894712598932125,0.36324808610673165
0.95,0.05,-0.6231001888852582,-0.08371073856526902,0.422812019385614,-0.061910279597270156,8.873055457308624,6.632247008281829,-1.30436632530279,0.35700563563971544
0.95,0.05,-0.6371101483935467,-0.08100680218767765,0.40662926373291003,-0.07219530780643886,9.199298037238066,4.066527170511851,-1.2966235409328601,0.3716530543204032
0.95,0.05,-0.6191584184278315,-0.10414180139124983,0.4212579034561336,-0.08734027564092182,9.348395871261118,1.851048161395188,-1.7391354921395892,0.36482050897232854
0.95,0.05,-0.6054619875733838,-0.09028644096148071,0.4233030774517109,-0.09552416287985545,9.008700458295237,-0.1357030188360202,-1.4050458594324071,0.37293070731269073
0.95,0.05,-0.6120504858458048,-0.10348883180457297,0.41230459666473673,-0.07322155677255858,8.874850920644747,-2.1445164718323375,-1.7808145326771387,0.38752224599123186
0.95,0.05,-0.6092118217853429,-0.10493768090492417,0.4137937278882518,-0.07743877333170672,8.536293531786754,-3.9450552638941523,-1.9338098622394997,0.3650414708920261
0.95,0.05,-0.6177322440661569,-0.11482256456207614,0.4330349895351222,-0.09039506007218967,8.331045724759491,-5.46778210084888,-1.6184286176432394,0.36966619844212245
0.95,0.05,-0.6221056285643441,-0.11402529134639226,0.4294194148866839,-0.10238807180628948,7.355446128659935,-6.754833924171139,-1.5233052292817626,0.3589391465327422
0.95,0.05,-0.6071656901993606,-0.10395242368933214,0.4170073786880166,-0.10312689161544321,6.987206125102773,-7.97424834671954,-1.7906291112509956,0.37316029010101914
0.95,0.05,-0.6301057025952913,-0.12186116335616369,0.42923071654042205,-0.09409694672610723,6.274587977948698,-9.249850088657142,-1.9813507769858254,0.38266309529941367
0.95,0.05,-0.6252039463877822,-0.1100822029835594,0.4193347149178292,-0.07171379569416896,6.689379715628377,-10.163153110886567,-1.7642595447710372,0.38289986161864653
0.95,0.05,-0.6384124371063473,-0.13401542937148714,0.4247038072736834,-0.07320945667131772,7.1337458093726696,-10.877462366434694,-2.048566385416811,0.3762656542518392
0.95,0.05,-0.635051746084454,-0.1139426839970589,0.407393537189627,-0.0818834291276052,6.713432761920274,-11.261285452186856,-1.6165858834902243,0.3783187929935792
0.95,0.05,-0.6273010256420315,-0.11406859581779702,0.41269488115223435,-0.08380455396090193,6.031053817803951,-11.502461837892387,-1.6872275206947271,0.36664005178180586
0.95,0.05,-0.638150412494091,-0.09556047177219171,0.41225779985132716,-0.08012200310480674,5.6927620647879,-11.800238340995836,-1.5096449897211663,0.3846181170239171
0.95,0.05,-0.6513641405395916,-0.10438079031575924,0.40756053138438086,-0.08512313818593022,5.803726022553093,-12.183997171127633,-1.3859539661457076,0.3735007496761745
0.95,0.05,-0.6165671025889231,-0.09640441270049403,0.4061317106162912,-0.0767150442610148,6.418425227716909,-9.911354352265173,1.1288985012795962,0.36380716547431063
0.95,0.05,-0.6240627555333804,-0.10343347766947618,0.4105485256314481,-0.08187850299011214,6.580398317188582,-10.190130030966007,-1.2041144408119542,0.3763956308518851
0.95,0.05,-0.616316731706934,-0.09841920742479801,0.41306178721488596,-0.08606223739495798,5.25704820664339,-10.269228835990443,-0.9931835893006248,0.37083350615213906
0.95,0.05,-0.605252857679189,-0.09485408063008731,0.4171414721562483,-0.09279055853538211,5.872028096418404,-10.72175112857244,-1.0205043202506001,0.36653061394477476
0.95,0.05,-0.6121800651475796,-0.07523912384562556,0.4457746943789844,-0.10164882741227001,7.237580960319093,-8.495092023881561,1.1319682819180839,0.37376814684421933
0.95,0.05,-0.5987151850958359,-0.08697305857541965,0.44568086237733845,-0.10087204524580655,7.190858932711052,-6.103821945489747,1.5769915010866649,0.3869461147482135
0.95,0.05,-0.5871317196538987,-0.08339191301663795,0.44087444780350366,-0.10486640646444088,6.3437508993187635,-3.955792637771692,1.7856628179414669,0.3675502751626958
0.95,0.05,-0.5830228391587325,-0.08950357927114465,0.44254536372630954,-0.10362909810476163,6.136315363804982,-1.9634894830102265,1.6870560434112247,0.361978578013226
0.05,0.5,-0.4480323569635853,-0.04949916590270368,0.5522051213567923,-0.08784810488813427,7.221177729564971,17.6657994960866,1.6517901300744007,0.33825607275515285
0.05,0.5,-0.4476582184392189,-0.05405375786660974,0.5592008059418307,-0.06994985608858537,7.553673345742055,17.776224799781726,1.5694126684927843,0.344442361371862
0.05,0.5,-0.44452143587322557,-0.057590646302856784,0.5588426118517218,-0.07257719801084646,6.908507823869655,17.936017083973802,1.5284808456868668,0.344442361371862
0.05,0.5,-0.44565494514694076,-0.055627432998595856,0.5573597688419297,-0.0730501284476484,7.304033957849725,18.050936693335544,1.645957334402292,0.344442361371862
0.05,0.5,-0.44118693669606135,-0.06286447648585845,0.5693174578787342,-0.07828042874296266,7.5837359960432025,18.049253469061483,1.8656503014183645,0.35856890787391343
0.05,0.5,-0.4447224285719784,-0.06068639413102803,0.5729573710079731,-0.09278703145597193,7.153394701053941,17.789842834007594,1.5690725240416987,0.34980822844650095
0.05,0.5,-0.4441213788294091,-0.05202427189167724,0.5430521831978691,-0.08184902097131501,7.097091739461376,17.903553588461996,1.7744652576017936,0.3533779048607841
0.05,0.5,-0.44284607573407064,-0.06648477105617244,0.5340990845716838,-0.09088254770360503,6.636637187184647,17.93408089612495,1.7522681131646223,0.3497126515782397
0.05,0.5,-0.4470652203569522,-0.07107617681565008,0.559307016178115,-0.090420989559006,7.089842222394395,18.12139087784621,2.063420850224623,0.354744459294638
0.05,0.5,-0.45105970614575946,-0.06516999183848542,0.5429523633939841,-0.08524338301684323,7.179723029981062,18.272386140155035,2.173147267278849,0.35902739306954723
0.05,0.5,-0.4527125471769358,-0.04456505121541049,0.5462409317094324,-0.05558485420908336,7.980940801906854,18.450003487697817,2.376064919886819,0.34645616849350935
0.05,0.5,-0.4521583769095347,-0.048068692788714916,0.5441834039426494,-0.09328214499356731,7.977944812494599,18.675409935108487,2.4832602610503427,0.3514815399758927
0.05,0.5,-0.42055386282579893,-0.0864492137775419,0.5813827518513981,-0.0657705767960565,7.074588943313046,19.00203071970608,2.71110552329934,0.3372182595704962
